"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2020";"2200";"18,7";"19,2";"18,7";"87,0";"88,0";"87,0";"16,6";"17,1";"16,6";"892,2";"892,2";"891,7";"2,0";"3,0";"3,1";"17,10";"0,0"
"01/01/2020";"2300";"18,9";"19,1";"18,6";"88,0";"88,0";"86,0";"16,8";"16,9";"16,4";"892,7";"892,7";"892,2";"1,8";"329,0";"3,6";"";"0,0"
"02/01/2020";"0000";"18,3";"19,0";"18,3";"89,0";"89,0";"87,0";"16,4";"16,9";"16,3";"893,4";"893,4";"892,7";"1,1";"28,0";"3,6";"";"0,0"
"02/01/2020";"0100";"17,2";"18,3";"17,0";"90,0";"90,0";"88,0";"15,6";"16,3";"15,3";"894,1";"894,1";"893,4";"1,1";"12,0";"2,2";"";"0,0"
"02/01/2020";"0200";"16,2";"17,6";"16,2";"89,0";"91,0";"89,0";"14,5";"16,1";"14,5";"894,0";"894,2";"894,0";"1,4";"351,0";"3,0";"";"0,0"
"02/01/2020";"0300";"16,8";"16,8";"16,2";"91,0";"91,0";"89,0";"15,3";"15,3";"14,6";"893,3";"894,0";"893,3";"0,9";"35,0";"2,7";"";"0,0"
"02/01/2020";"0400";"17,1";"17,1";"16,4";"91,0";"91,0";"91,0";"15,6";"15,6";"14,8";"892,8";"893,3";"892,8";"1,7";"30,0";"2,6";"";"0,2"
"02/01/2020";"0500";"16,6";"17,5";"16,4";"91,0";"92,0";"91,0";"15,2";"16,1";"14,9";"892,6";"892,8";"892,6";"1,5";"6,0";"3,9";"";"0,0"
"02/01/2020";"0600";"18,8";"18,8";"16,4";"91,0";"92,0";"91,0";"17,3";"17,4";"14,9";"892,3";"892,6";"892,3";"1,3";"27,0";"3,2";"";"0,0"
"02/01/2020";"0700";"19,6";"19,8";"18,7";"86,0";"91,0";"86,0";"17,2";"17,6";"17,2";"892,4";"892,4";"892,1";"1,7";"83,0";"5,4";"";"0,0"
"02/01/2020";"0800";"20,0";"20,2";"19,5";"79,0";"86,0";"79,0";"16,3";"17,4";"16,3";"892,8";"892,9";"892,4";"3,0";"72,0";"9,1";"";"0,0"
"02/01/2020";"0900";"19,8";"20,0";"19,4";"80,0";"82,0";"79,0";"16,2";"16,3";"16,1";"893,2";"893,2";"892,8";"3,2";"93,0";"7,6";"112,40";"0,0"
"02/01/2020";"1000";"21,4";"21,4";"19,8";"75,0";"80,0";"75,0";"16,7";"16,8";"16,1";"893,4";"893,5";"893,2";"1,7";"62,0";"7,6";"622,10";"0,0"
"02/01/2020";"1100";"22,0";"22,3";"21,3";"69,0";"75,0";"69,0";"16,0";"16,8";"15,6";"893,5";"893,5";"893,3";"3,1";"71,0";"7,0";"1298,00";"0,0"
"02/01/2020";"1200";"23,1";"23,8";"21,9";"65,0";"70,0";"62,0";"16,2";"16,8";"15,8";"893,8";"893,8";"893,5";"3,2";"74,0";"8,9";"1744,70";"0,0"
"02/01/2020";"1300";"24,6";"25,1";"23,0";"62,0";"68,0";"59,0";"16,8";"17,3";"15,9";"893,6";"893,8";"893,6";"2,3";"51,0";"8,8";"1871,00";"0,0"
"02/01/2020";"1400";"23,9";"25,3";"23,7";"65,0";"66,0";"56,0";"17,0";"17,2";"15,3";"893,6";"893,8";"893,6";"2,4";"71,0";"7,5";"1480,00";"0,0"
"02/01/2020";"1500";"24,7";"24,8";"23,4";"63,0";"68,0";"62,0";"17,1";"17,6";"16,4";"893,3";"893,6";"893,2";"2,8";"85,0";"6,3";"1627,10";"0,0"
"02/01/2020";"1600";"25,6";"25,7";"24,6";"62,0";"65,0";"59,0";"17,7";"18,0";"16,8";"892,8";"893,3";"892,8";"1,9";"182,0";"5,4";"1624,20";"0,0"
"02/01/2020";"1700";"23,4";"26,4";"23,4";"74,0";"74,0";"56,0";"18,5";"19,0";"16,5";"892,1";"892,8";"892,1";"4,0";"235,0";"7,0";"1930,00";"0,0"
"02/01/2020";"1800";"19,0";"23,5";"18,8";"84,0";"85,0";"73,0";"16,2";"18,8";"16,1";"892,7";"892,7";"891,6";"2,6";"72,0";"14,7";"368,90";"2,4"
"02/01/2020";"1900";"18,4";"19,6";"17,8";"87,0";"87,0";"80,0";"16,2";"16,4";"14,7";"892,3";"892,9";"892,2";"1,6";"16,0";"7,9";"188,70";"4,2"
"02/01/2020";"2000";"18,1";"18,5";"18,1";"89,0";"89,0";"87,0";"16,3";"16,3";"16,2";"894,0";"894,0";"892,3";"1,0";"39,0";"3,4";"33,40";"3,6"
"02/01/2020";"2100";"17,9";"18,1";"17,8";"90,0";"90,0";"89,0";"16,3";"16,4";"16,2";"894,1";"894,1";"893,9";"1,3";"27,0";"2,2";"5,70";"6,8"
"02/01/2020";"2200";"17,4";"18,0";"17,4";"90,0";"90,0";"90,0";"15,8";"16,4";"15,8";"894,1";"894,3";"894,1";"0,6";"347,0";"2,4";"1,30";"6,8"
"02/01/2020";"2300";"17,3";"17,5";"17,3";"91,0";"91,0";"90,0";"15,8";"16,0";"15,8";"894,7";"894,7";"894,1";"0,5";"265,0";"1,6";"";"1,2"
"03/01/2020";"0000";"17,2";"17,4";"17,2";"91,0";"91,0";"91,0";"15,7";"16,0";"15,7";"894,9";"895,0";"894,7";"0,6";"2,0";"1,1";"";"1,0"
"03/01/2020";"0100";"17,1";"17,4";"17,0";"92,0";"92,0";"91,0";"15,7";"16,0";"15,6";"894,6";"894,9";"894,6";"0,6";"46,0";"2,2";"";"0,2"
"03/01/2020";"0200";"16,8";"17,3";"16,8";"92,0";"92,0";"92,0";"15,5";"16,0";"15,5";"894,0";"894,6";"894,0";"0,8";"262,0";"1,9";"";"0,0"
"03/01/2020";"0300";"17,0";"17,2";"16,6";"92,0";"92,0";"92,0";"15,6";"15,8";"15,3";"893,6";"894,0";"893,6";"1,0";"261,0";"2,8";"";"0,0"
"03/01/2020";"0400";"16,5";"17,0";"16,5";"92,0";"92,0";"92,0";"15,1";"15,6";"15,1";"893,6";"893,7";"893,5";"0,7";"14,0";"2,5";"";"0,0"
"03/01/2020";"0500";"16,7";"16,7";"16,3";"92,0";"92,0";"92,0";"15,4";"15,4";"15,0";"893,6";"893,7";"893,6";"1,2";"20,0";"1,9";"";"0,0"
"03/01/2020";"0600";"16,3";"16,7";"16,3";"92,0";"92,0";"92,0";"15,0";"15,4";"15,0";"893,7";"893,7";"893,5";"1,0";"24,0";"2,1";"";"0,0"
"03/01/2020";"0700";"16,9";"16,9";"16,3";"92,0";"92,0";"92,0";"15,6";"15,6";"15,1";"893,6";"893,8";"893,6";"0,6";"16,0";"2,0";"";"0,0"
"03/01/2020";"0800";"17,2";"17,2";"16,8";"92,0";"92,0";"92,0";"16,0";"16,0";"15,6";"894,0";"894,0";"893,6";"1,1";"10,0";"1,8";"";"0,0"
"03/01/2020";"0900";"17,6";"17,6";"17,2";"92,0";"92,0";"92,0";"16,2";"16,2";"16,0";"894,2";"894,2";"894,0";"0,9";"328,0";"1,8";"81,10";"0,0"
"03/01/2020";"1000";"18,5";"18,5";"17,6";"88,0";"92,0";"88,0";"16,5";"16,5";"16,1";"894,4";"894,5";"894,2";"1,1";"329,0";"2,7";"503,50";"0,0"
"03/01/2020";"1100";"20,2";"20,3";"18,4";"81,0";"88,0";"80,0";"16,8";"17,2";"15,9";"894,6";"894,7";"894,4";"1,1";"136,0";"3,7";"1072,60";"0,0"
"03/01/2020";"1200";"22,0";"22,7";"20,1";"71,0";"81,0";"69,0";"16,5";"17,4";"16,3";"894,8";"894,9";"894,6";"1,0";"130,0";"2,5";"1993,40";"0,0"
"03/01/2020";"1300";"21,9";"23,0";"21,9";"72,0";"72,0";"65,0";"16,6";"17,2";"15,2";"895,0";"895,0";"894,8";"2,0";"236,0";"3,5";"1967,40";"0,0"
"03/01/2020";"1400";"21,0";"21,9";"20,5";"81,0";"83,0";"72,0";"17,6";"17,9";"16,7";"895,1";"895,1";"895,0";"2,4";"220,0";"5,9";"1236,40";"0,0"
"03/01/2020";"1500";"22,1";"22,8";"21,0";"75,0";"82,0";"72,0";"17,4";"18,5";"17,1";"894,6";"895,1";"894,6";"3,7";"224,0";"7,1";"2485,40";"0,0"
"03/01/2020";"1600";"21,5";"22,4";"20,3";"81,0";"83,0";"73,0";"18,0";"18,0";"16,8";"894,2";"894,7";"894,2";"3,0";"212,0";"7,2";"1759,90";"0,4"
"03/01/2020";"1700";"21,4";"22,3";"21,3";"78,0";"81,0";"73,0";"17,3";"18,3";"16,9";"893,6";"894,2";"893,5";"3,1";"220,0";"8,1";"2620,30";"0,0"
"03/01/2020";"1800";"18,6";"21,4";"18,6";"91,0";"91,0";"78,0";"17,1";"17,5";"16,7";"893,6";"893,8";"893,5";"4,1";"231,0";"7,6";"337,40";"10,4"
"03/01/2020";"1900";"18,4";"18,6";"18,3";"92,0";"92,0";"91,0";"17,1";"17,2";"17,0";"893,7";"893,7";"893,5";"2,5";"220,0";"7,6";"145,00";"0,0"
"03/01/2020";"2000";"18,7";"18,8";"18,3";"92,0";"92,0";"92,0";"17,5";"17,5";"17,0";"893,8";"893,9";"893,6";"3,2";"207,0";"6,1";"149,30";"0,8"
"03/01/2020";"2100";"18,7";"18,8";"18,6";"92,0";"92,0";"92,0";"17,4";"17,5";"17,3";"894,2";"894,2";"893,8";"2,9";"208,0";"6,6";"174,70";"1,8"
"03/01/2020";"2200";"18,3";"18,7";"18,2";"92,0";"92,0";"92,0";"17,0";"17,4";"16,9";"894,7";"894,7";"894,2";"3,0";"204,0";"6,7";"32,20";"7,4"
"03/01/2020";"2300";"18,2";"18,4";"18,1";"90,0";"92,0";"90,0";"16,6";"17,1";"16,6";"894,7";"894,8";"894,5";"4,5";"209,0";"7,3";"";"1,2"
"04/01/2020";"0000";"18,0";"18,2";"17,8";"91,0";"91,0";"90,0";"16,5";"16,6";"16,3";"895,0";"895,0";"894,7";"2,6";"215,0";"7,2";"0,40";"0,4"
"04/01/2020";"0100";"17,9";"18,0";"17,8";"91,0";"91,0";"91,0";"16,3";"16,5";"16,3";"895,3";"895,3";"895,0";"2,6";"212,0";"5,8";"0,10";"0,0"
"04/01/2020";"0200";"17,7";"17,9";"17,7";"91,0";"91,0";"91,0";"16,2";"16,3";"16,2";"895,0";"895,3";"895,0";"2,1";"227,0";"4,6";"";"0,0"
"04/01/2020";"0300";"17,6";"17,8";"17,6";"91,0";"91,0";"91,0";"16,0";"16,3";"16,0";"894,3";"895,0";"894,3";"0,7";"246,0";"3,5";"";"0,0"
"04/01/2020";"0400";"17,8";"17,8";"17,4";"91,0";"91,0";"91,0";"16,4";"16,4";"15,9";"893,8";"894,3";"893,8";"0,7";"87,0";"1,9";"";"0,2"
"04/01/2020";"0500";"17,9";"18,0";"17,7";"92,0";"92,0";"91,0";"16,5";"16,6";"16,3";"893,2";"893,8";"893,2";"0,6";"45,0";"1,7";"0,20";"0,0"
"04/01/2020";"0600";"18,0";"18,0";"17,9";"91,0";"92,0";"91,0";"16,6";"16,6";"16,5";"892,9";"893,2";"892,9";"0,7";"21,0";"1,7";"";"0,0"
"04/01/2020";"0700";"18,1";"18,1";"18,0";"92,0";"92,0";"91,0";"16,7";"16,7";"16,6";"892,8";"892,9";"892,7";"0,9";"31,0";"2,1";"";"0,0"
"04/01/2020";"0800";"18,1";"18,1";"18,1";"92,0";"92,0";"91,0";"16,7";"16,7";"16,7";"893,1";"893,2";"892,7";"1,3";"92,0";"2,7";"";"0,2"
"04/01/2020";"0900";"18,5";"18,5";"18,0";"92,0";"92,0";"92,0";"17,1";"17,1";"16,6";"893,4";"893,4";"893,1";"0,9";"356,0";"2,7";"107,90";"0,0"
"04/01/2020";"1000";"19,4";"19,4";"18,5";"89,0";"92,0";"89,0";"17,4";"17,5";"17,1";"893,7";"893,7";"893,4";"0,8";"80,0";"3,1";"297,10";"0,0"
"04/01/2020";"1100";"20,4";"20,6";"19,4";"81,0";"89,0";"80,0";"17,0";"17,8";"16,7";"893,5";"893,7";"893,5";"2,2";"87,0";"4,5";"1361,90";"0,0"
"04/01/2020";"1200";"21,7";"22,2";"20,3";"73,0";"82,0";"70,0";"16,7";"17,9";"16,3";"893,6";"893,6";"893,5";"3,2";"78,0";"6,2";"2532,50";"0,0"
"04/01/2020";"1300";"22,9";"23,5";"21,7";"66,0";"74,0";"64,0";"16,2";"17,7";"15,9";"893,8";"893,8";"893,4";"3,4";"74,0";"6,5";"3017,50";"0,0"
"04/01/2020";"1400";"22,9";"23,9";"22,3";"69,0";"72,0";"65,0";"16,9";"17,9";"16,0";"893,7";"894,0";"893,6";"3,2";"83,0";"6,5";"2425,60";"0,0"
"04/01/2020";"1500";"21,8";"23,8";"20,7";"80,0";"81,0";"66,0";"18,1";"18,1";"16,1";"893,7";"893,9";"893,6";"2,3";"86,0";"7,5";"1413,50";"0,8"
"04/01/2020";"1600";"22,0";"23,3";"21,8";"77,0";"80,0";"72,0";"17,7";"18,5";"17,1";"893,1";"893,7";"893,1";"2,2";"82,0";"5,4";"1771,60";"0,2"
"04/01/2020";"1700";"21,7";"23,7";"21,2";"80,0";"81,0";"68,0";"18,1";"18,8";"17,0";"892,3";"893,1";"892,3";"2,6";"226,0";"5,1";"1760,00";"0,0"
"04/01/2020";"1800";"21,0";"21,8";"20,5";"82,0";"85,0";"79,0";"17,9";"18,9";"17,5";"892,0";"892,4";"892,0";"2,8";"224,0";"6,5";"1210,00";"0,0"
"04/01/2020";"1900";"20,3";"21,0";"20,3";"86,0";"87,0";"82,0";"17,9";"18,3";"17,8";"891,8";"892,0";"891,7";"2,0";"213,0";"5,5";"883,50";"0,2"
"04/01/2020";"2000";"19,7";"20,8";"19,7";"87,0";"87,0";"84,0";"17,5";"18,3";"17,5";"891,8";"891,8";"891,7";"2,7";"217,0";"5,1";"486,40";"0,0"
"04/01/2020";"2100";"19,8";"20,0";"19,4";"87,0";"89,0";"87,0";"17,6";"18,0";"17,4";"892,3";"892,3";"891,7";"1,5";"218,0";"5,1";"160,70";"0,6"
"04/01/2020";"2200";"19,4";"19,8";"19,4";"90,0";"90,0";"87,0";"17,7";"17,8";"17,6";"892,6";"892,6";"892,2";"0,4";"325,0";"2,6";"15,10";"0,2"
"04/01/2020";"2300";"19,1";"19,4";"18,9";"91,0";"91,0";"90,0";"17,5";"17,7";"17,3";"893,1";"893,2";"892,6";"1,0";"206,0";"1,8";"";"0,0"
"05/01/2020";"0000";"19,2";"19,3";"19,0";"91,0";"91,0";"91,0";"17,8";"17,8";"17,5";"893,8";"893,8";"893,1";"1,5";"192,0";"2,1";"";"0,0"
"05/01/2020";"0100";"18,7";"19,2";"18,7";"92,0";"92,0";"91,0";"17,4";"17,8";"17,3";"894,0";"894,1";"893,7";"2,0";"317,0";"5,7";"";"12,0"
"05/01/2020";"0200";"18,5";"18,8";"18,4";"92,0";"92,0";"92,0";"17,1";"17,5";"17,1";"893,6";"894,2";"893,6";"0,9";"41,0";"3,8";"";"7,0"
"05/01/2020";"0300";"18,5";"18,6";"18,3";"92,0";"92,0";"92,0";"17,2";"17,3";"17,0";"893,1";"893,9";"893,1";"1,7";"90,0";"3,0";"";"5,0"
"05/01/2020";"0400";"17,9";"18,6";"17,8";"91,0";"92,0";"91,0";"16,4";"17,2";"16,4";"892,9";"893,2";"892,6";"0,5";"262,0";"3,4";"";"1,2"
"05/01/2020";"0500";"17,7";"17,9";"17,7";"92,0";"92,0";"91,0";"16,3";"16,5";"16,3";"892,3";"893,1";"892,3";"1,0";"99,0";"2,3";"";"1,8"
"05/01/2020";"0600";"17,3";"17,7";"17,3";"92,0";"92,0";"91,0";"15,9";"16,3";"15,9";"891,6";"892,3";"891,5";"0,8";"88,0";"2,4";"";"0,6"
"05/01/2020";"0700";"17,6";"17,6";"17,3";"92,0";"92,0";"92,0";"16,2";"16,2";"15,9";"891,9";"891,9";"891,6";"1,8";"45,0";"3,2";"";"0,0"
"05/01/2020";"0800";"17,8";"17,8";"17,3";"91,0";"92,0";"91,0";"16,3";"16,3";"15,9";"892,0";"892,0";"891,7";"1,8";"17,0";"3,5";"";"0,0"
"05/01/2020";"0900";"18,4";"18,6";"17,5";"90,0";"91,0";"90,0";"16,7";"16,9";"16,0";"892,6";"892,7";"892,0";"2,0";"102,0";"4,9";"15,70";"0,0"
"05/01/2020";"1000";"18,6";"18,6";"18,3";"91,0";"91,0";"90,0";"17,1";"17,1";"16,7";"893,1";"893,1";"892,6";"3,2";"80,0";"6,0";"183,30";"0,0"
"05/01/2020";"1100";"19,4";"19,5";"18,6";"88,0";"91,0";"88,0";"17,3";"17,6";"16,9";"893,5";"893,5";"893,0";"3,6";"79,0";"6,6";"788,30";"0,0"
"05/01/2020";"1200";"21,3";"21,3";"19,4";"81,0";"88,0";"81,0";"17,8";"17,8";"17,0";"893,7";"893,8";"893,5";"4,0";"77,0";"7,6";"1808,90";"0,0"
"05/01/2020";"1300";"21,2";"21,7";"20,7";"77,0";"81,0";"76,0";"17,0";"18,1";"17,0";"893,7";"894,0";"893,7";"3,5";"86,0";"7,7";"1865,40";"0,0"
"05/01/2020";"1400";"23,9";"24,1";"21,2";"66,0";"78,0";"65,0";"17,2";"17,7";"16,4";"893,1";"893,7";"893,1";"3,6";"85,0";"6,9";"2597,40";"0,0"
"05/01/2020";"1500";"24,8";"25,2";"23,7";"58,0";"67,0";"57,0";"16,0";"17,3";"15,6";"893,1";"893,2";"893,0";"4,2";"71,0";"10,5";"3212,30";"0,0"
"05/01/2020";"1600";"24,4";"26,3";"24,4";"61,0";"63,0";"54,0";"16,5";"18,3";"15,8";"892,8";"893,2";"892,8";"3,9";"79,0";"10,5";"2536,80";"0,0"
"05/01/2020";"1700";"25,7";"25,8";"24,4";"57,0";"63,0";"56,0";"16,4";"17,7";"16,0";"892,3";"892,9";"892,2";"3,0";"83,0";"8,4";"2244,10";"0,0"
"05/01/2020";"1800";"22,3";"25,9";"22,3";"81,0";"81,0";"56,0";"18,9";"19,8";"16,4";"891,9";"892,3";"891,8";"3,8";"225,0";"7,7";"1514,30";"0,0"
"05/01/2020";"1900";"21,4";"22,3";"21,4";"84,0";"85,0";"80,0";"18,7";"19,2";"18,7";"891,8";"892,1";"891,7";"2,8";"213,0";"8,0";"549,90";"0,0"
"05/01/2020";"2000";"21,0";"21,4";"20,8";"87,0";"87,0";"84,0";"18,7";"18,8";"18,6";"892,4";"892,4";"891,8";"2,4";"201,0";"5,7";"105,80";"0,0"
"05/01/2020";"2100";"20,7";"21,0";"20,6";"89,0";"89,0";"87,0";"18,8";"18,8";"18,5";"892,8";"892,9";"892,1";"1,2";"159,0";"4,3";"59,80";"2,2"
"05/01/2020";"2200";"20,3";"20,7";"20,2";"90,0";"90,0";"89,0";"18,6";"18,8";"18,4";"893,8";"893,8";"892,8";"0,8";"343,0";"2,5";"16,50";"0,2"
"05/01/2020";"2300";"20,1";"20,3";"20,0";"91,0";"91,0";"90,0";"18,5";"18,7";"18,5";"894,3";"894,3";"893,5";"0,8";"11,0";"1,8";"";"0,4"
"06/01/2020";"0000";"19,4";"20,1";"19,4";"91,0";"91,0";"91,0";"17,9";"18,5";"17,8";"894,4";"894,5";"894,3";"1,2";"21,0";"2,7";"";"0,4"
"06/01/2020";"0100";"18,9";"19,5";"18,8";"90,0";"91,0";"90,0";"17,2";"17,8";"17,1";"894,9";"894,9";"894,3";"1,1";"44,0";"2,7";"";"0,2"
"06/01/2020";"0200";"18,6";"19,0";"18,4";"90,0";"91,0";"90,0";"16,9";"17,4";"16,7";"894,8";"895,0";"894,7";"1,3";"15,0";"2,7";"";"0,0"
"06/01/2020";"0300";"18,1";"19,5";"18,0";"89,0";"91,0";"88,0";"16,3";"17,7";"16,2";"894,0";"894,8";"894,0";"2,3";"15,0";"3,7";"";"0,2"
"06/01/2020";"0400";"18,4";"18,5";"17,6";"90,0";"91,0";"89,0";"16,8";"16,9";"16,0";"893,5";"894,1";"893,5";"1,4";"11,0";"3,7";"";"0,0"
"06/01/2020";"0500";"19,3";"19,3";"17,9";"90,0";"91,0";"90,0";"17,6";"17,7";"16,3";"893,2";"893,5";"893,2";"1,2";"86,0";"3,6";"";"0,0"
"06/01/2020";"0600";"19,4";"19,4";"19,2";"89,0";"90,0";"89,0";"17,6";"17,7";"17,4";"893,1";"893,2";"893,0";"0,6";"107,0";"2,9";"";"0,0"
"06/01/2020";"0700";"19,2";"19,4";"19,2";"90,0";"90,0";"89,0";"17,6";"17,7";"17,4";"893,3";"893,3";"893,1";"0,5";"231,0";"1,5";"";"0,0"
"06/01/2020";"0800";"19,8";"19,8";"19,2";"91,0";"91,0";"90,0";"18,3";"18,3";"17,6";"893,6";"893,6";"893,3";"1,2";"81,0";"2,5";"";"2,0"
"06/01/2020";"0900";"20,1";"20,3";"19,8";"88,0";"91,0";"88,0";"18,2";"18,4";"18,0";"894,1";"894,1";"893,4";"1,9";"75,0";"5,2";"13,60";"0,4"
"06/01/2020";"1000";"20,6";"20,6";"20,1";"86,0";"88,0";"86,0";"18,2";"18,3";"18,1";"894,6";"894,6";"894,1";"2,1";"70,0";"9,2";"101,20";"0,0"
"06/01/2020";"1100";"21,3";"21,3";"20,6";"83,0";"87,0";"83,0";"18,3";"18,5";"18,2";"895,1";"895,1";"894,6";"2,9";"81,0";"5,5";"505,30";"0,0"
"06/01/2020";"1200";"22,2";"22,2";"21,2";"78,0";"84,0";"78,0";"18,2";"19,1";"17,9";"895,3";"895,3";"895,0";"2,7";"81,0";"6,2";"1158,00";"0,0"
"06/01/2020";"1300";"24,1";"24,3";"22,2";"71,0";"79,0";"70,0";"18,4";"19,0";"17,8";"895,1";"895,4";"895,1";"3,3";"68,0";"8,2";"1781,90";"0,0"
"06/01/2020";"1400";"24,3";"24,9";"23,6";"66,0";"72,0";"65,0";"17,5";"18,9";"17,5";"894,9";"895,1";"894,8";"4,1";"69,0";"9,0";"2834,90";"0,0"
"06/01/2020";"1500";"25,2";"25,7";"23,9";"65,0";"71,0";"64,0";"18,3";"19,1";"17,0";"894,7";"895,0";"894,7";"3,8";"83,0";"9,4";"3157,80";"0,0"
"06/01/2020";"1600";"25,4";"26,0";"24,5";"60,0";"71,0";"58,0";"17,0";"19,9";"16,7";"894,2";"894,8";"894,2";"3,2";"70,0";"9,2";"2225,30";"0,0"
"06/01/2020";"1700";"26,6";"26,8";"25,4";"57,0";"65,0";"54,0";"17,5";"19,0";"16,1";"893,5";"894,2";"893,5";"2,8";"80,0";"8,6";"3017,90";"0,0"
"06/01/2020";"1800";"27,7";"28,4";"26,3";"49,0";"62,0";"47,0";"15,9";"18,8";"15,2";"893,1";"893,6";"893,0";"1,4";"17,0";"7,0";"2409,80";"0,0"
